epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
136,1422.68,0.42927,0.3059,0.86848,0.98225,0.94171,0.98206,0.82443,0.58353,0.2977,0.88915,0.000474071,0.000474071,0.000474071
137,1433.09,0.41743,0.30192,0.87514,0.97887,0.93328,0.97989,0.8206,0.58452,0.30242,0.88627,0.000466997,0.000466997,0.000466997
138,1443.51,0.41826,0.29722,0.86278,0.98959,0.94428,0.983,0.82793,0.57062,0.29037,0.88174,0.000459924,0.000459924,0.000459924
139,1454.68,0.41642,0.29706,0.86555,0.97677,0.93821,0.98032,0.82121,0.58736,0.31027,0.88487,0.00045285,0.00045285,0.00045285
140,1465.65,0.41684,0.2974,0.86349,0.98494,0.94447,0.98167,0.81787,0.57675,0.31042,0.87541,0.000445777,0.000445777,0.000445777
141,1476.62,0.41349,0.29633,0.86624,0.98441,0.92808,0.98065,0.82247,0.57696,0.30613,0.88043,0.000438703,0.000438703,0.000438703
142,1487.42,0.39875,0.29065,0.86563,0.97915,0.94429,0.98274,0.82794,0.55997,0.29954,0.87209,0.000431629,0.000431629,0.000431629
143,1498.06,0.40619,0.29285,0.86853,0.96953,0.9396,0.98035,0.82203,0.57286,0.29755,0.87824,0.000424556,0.000424556,0.000424556
144,1508.59,0.41656,0.29754,0.8658,0.98408,0.94225,0.98357,0.81746,0.57557,0.29804,0.87701,0.000417482,0.000417482,0.000417482
145,1518.93,0.41735,0.29943,0.85836,0.99148,0.92813,0.98418,0.82597,0.57312,0.2939,0.87545,0.000410409,0.000410409,0.000410409
146,1529.46,0.39782,0.29,0.8605,0.9747,0.94501,0.98284,0.82237,0.57835,0.29731,0.8797,0.000403335,0.000403335,0.000403335
147,1539.89,0.40003,0.29612,0.8641,0.97531,0.93614,0.98069,0.82649,0.57166,0.29155,0.8806,0.000396262,0.000396262,0.000396262
148,1550.55,0.4108,0.29289,0.86026,0.97367,0.94212,0.98231,0.82144,0.57463,0.29299,0.8766,0.000389188,0.000389188,0.000389188
149,1561.4,0.40073,0.29008,0.8637,0.97423,0.94351,0.98379,0.83004,0.56472,0.28756,0.87745,0.000382115,0.000382115,0.000382115
150,1572.52,0.38948,0.28154,0.86543,0.98569,0.94036,0.98289,0.83259,0.56876,0.28424,0.88245,0.000375041,0.000375041,0.000375041
151,1583.31,0.38323,0.2756,0.85616,0.98708,0.92318,0.97826,0.82627,0.57363,0.29121,0.88242,0.000367967,0.000367967,0.000367967
152,1593.93,0.39394,0.28356,0.85584,0.98353,0.94113,0.98131,0.83168,0.56049,0.29296,0.87479,0.000360894,0.000360894,0.000360894
153,1604.52,0.39039,0.28499,0.85096,0.99587,0.93137,0.98154,0.83035,0.55804,0.28372,0.87472,0.00035382,0.00035382,0.00035382
154,1615.16,0.37603,0.27465,0.8512,0.97454,0.94546,0.97937,0.82386,0.57613,0.28805,0.87295,0.000346747,0.000346747,0.000346747
155,1626.26,0.38306,0.27884,0.85266,0.97031,0.94631,0.98059,0.8301,0.5622,0.28768,0.86888,0.000339673,0.000339673,0.000339673
156,1636.99,0.37656,0.27915,0.85667,0.97445,0.93935,0.98136,0.83289,0.56718,0.29373,0.86917,0.0003326,0.0003326,0.0003326
157,1647.9,0.36621,0.27222,0.85158,0.98748,0.93123,0.98192,0.83818,0.55803,0.2814,0.8745,0.000325526,0.000325526,0.000325526
158,1658.72,0.38906,0.28343,0.85955,0.98307,0.93464,0.98359,0.82952,0.57235,0.28452,0.87478,0.000318453,0.000318453,0.000318453
159,1669.31,0.37796,0.27638,0.85438,0.98107,0.93961,0.98194,0.83326,0.57189,0.28755,0.87492,0.000311379,0.000311379,0.000311379
160,1679.91,0.39995,0.28269,0.85885,0.9941,0.92635,0.98389,0.82775,0.57215,0.28363,0.87069,0.000304306,0.000304306,0.000304306
161,1690.56,0.38199,0.27957,0.85545,0.98759,0.93536,0.98415,0.8317,0.55507,0.27853,0.86574,0.000297232,0.000297232,0.000297232
162,1701.3,0.36728,0.26589,0.85205,0.98646,0.93969,0.98155,0.83483,0.55123,0.2822,0.86844,0.000290158,0.000290158,0.000290158
163,1711.83,0.38169,0.2721,0.8529,0.97763,0.93264,0.97715,0.83281,0.55887,0.28541,0.87139,0.000283085,0.000283085,0.000283085
164,1722.44,0.38382,0.27319,0.86329,0.98426,0.93167,0.98306,0.83725,0.55088,0.28636,0.8679,0.000276011,0.000276011,0.000276011
165,1733.36,0.37719,0.27154,0.84716,0.97645,0.93811,0.98299,0.83522,0.55628,0.28638,0.86732,0.000268938,0.000268938,0.000268938
