epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,17631.4,0.11794,0.08698,0.75525,0.98334,0.94835,0.98232,0.86697,0.54388,0.23496,0.83723,0.000793,0.000793,0.000793
188,17725.3,0.11696,0.08647,0.75469,0.98315,0.94835,0.98233,0.86725,0.54455,0.23526,0.8373,0.0007435,0.0007435,0.0007435
189,17819.6,0.11558,0.08503,0.75487,0.98315,0.94849,0.98236,0.86714,0.54463,0.2355,0.83734,0.000694,0.000694,0.000694
190,17914,0.11408,0.08319,0.75482,0.98314,0.94852,0.98246,0.867,0.5447,0.23618,0.83737,0.0006445,0.0006445,0.0006445
191,18007.9,0.11299,0.08229,0.75426,0.98307,0.94837,0.98224,0.86689,0.54475,0.23596,0.8373,0.000595,0.000595,0.000595
192,18102,0.11166,0.08168,0.75366,0.98319,0.94831,0.98224,0.86658,0.54516,0.23641,0.83743,0.0005455,0.0005455,0.0005455
193,18196.4,0.11083,0.08083,0.75408,0.98367,0.94813,0.9822,0.86679,0.5454,0.23668,0.83738,0.000496,0.000496,0.000496
194,18290.7,0.11007,0.08008,0.75369,0.9838,0.9481,0.98213,0.86645,0.54526,0.23674,0.83739,0.0004465,0.0004465,0.0004465
195,18384.4,0.10811,0.07892,0.75345,0.98369,0.94809,0.98212,0.86682,0.54483,0.23693,0.83749,0.000397,0.000397,0.000397
196,18478.3,0.10829,0.07897,0.75418,0.9837,0.94809,0.98195,0.86693,0.54505,0.23735,0.83751,0.0003475,0.0003475,0.0003475
197,18572.6,0.10759,0.07833,0.75391,0.98371,0.94809,0.98189,0.86662,0.5453,0.23756,0.83762,0.000298,0.000298,0.000298
198,18667.8,0.10706,0.07805,0.75329,0.98354,0.94808,0.98189,0.86631,0.54557,0.23771,0.83762,0.0002485,0.0002485,0.0002485
199,18762.2,0.10561,0.07694,0.75312,0.98382,0.94802,0.98183,0.86658,0.54544,0.23803,0.83769,0.000199,0.000199,0.000199
200,18857.3,0.10559,0.07633,0.75313,0.98374,0.94794,0.98184,0.86647,0.54574,0.23829,0.83776,0.0001495,0.0001495,0.0001495
